@relation train
@attribute a0 real[2.281523748,8.43875939]
@attribute a1 real[2.067594976,8.312150114]
@attribute a2 real[2.098935092,8.207123495]
@attribute a3 real[1.7302687,7.897368767]
@attribute a4 real[1.922031196,8.301830863]
@attribute a5 real[1.89074753,8.270947776]
@attribute a6 real[1.814378694,8.220238395]
@attribute a7 real[2.033798859,8.139128858]
@attribute a8 real[1.944518782,8.23446125]
@attribute a9 real[1.742771298,8.326781271]
@attribute a10{35-49_male,50-64_male,25-34_female,18-24_male,50-64_female,35-49_female,25-34_male,18-24_female,65-xx_female,65-xx_male}
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9
@outputs a10
@data
4.239459516,4.195414493,4.289887962,3.884100195,4.118287496,4.094024514,4.095701857,4.304336375,4.560750412,4.831233186,18-24_male
4.311687196,4.397501641,4.269391659,4.090699773,4.354591825,4.312284057,4.293480383,4.298069975,4.403498164,4.599100319,35-49_male
3.892654355,4.126177088,4.179126819,3.742726635,4.120607372,4.053999256,3.845119449,3.647993863,3.500673385,3.402458204,35-49_male
4.362593285,4.222276299,4.222135371,3.82634229,4.463276621,4.232412477,4.252256124,4.187726248,4.156340441,4.143515144,25-34_female
5.072969538,4.989972148,5.000752069,4.429871539,5.091837346,4.911061162,5.043408105,4.950903046,5.294522109,5.416587524,25-34_male
4.473812415,4.518640252,4.3831976,3.890209253,4.39226178,4.382700205,4.409481743,4.153164789,4.200045345,4.132909912,18-24_female
3.173612589,3.104445905,3.021446094,2.72192758,3.178179876,2.996693542,2.8827392,3.077433154,2.86640415,2.68844136,25-34_female
2.609315596,2.429809829,2.479230295,2.071115791,2.362753831,2.33999748,2.302109425,2.399189975,2.037870621,2.123291497,25-34_male
3.317857841,3.239800579,3.112336794,2.664461209,3.253506715,3.036664089,2.98495539,3.179886106,3.158290086,2.973435337,18-24_male
4.442982178,4.613494664,4.713814901,4.108807174,4.580911734,4.402610797,4.51177902,4.491237951,4.556665931,4.767703417,25-34_female
5.179131877,5.295558829,5.151103296,4.720327295,5.356559566,5.351796581,5.18726279,5.068401326,5.088610989,5.00892679,18-24_female
3.752853322,3.677468208,3.458278526,3.241103024,3.691084065,3.766434135,3.584337765,3.312952941,3.207775389,3.295640538,35-49_male
4.711725078,4.62871928,4.467345965,4.066843546,4.819678336,4.776166386,4.566316665,4.397344243,4.392296678,4.254772811,25-34_male
4.602953323,4.373113156,4.149319021,3.96581062,4.455098896,4.190498465,4.242089095,4.408075751,4.337376531,4.290348677,35-49_male
5.243339922,5.23066847,5.032449993,4.795067114,5.410592298,5.392084092,5.146251193,4.647742778,4.803505236,4.624970725,50-64_female
3.967519007,3.959411615,3.91099192,3.623917748,3.936290314,3.969663718,3.946764309,4.036409539,4.416134833,4.630991607,35-49_female
4.565744743,4.524050911,4.47358469,4.227638086,4.576845734,4.498459588,4.52465876,4.472034736,4.921973176,4.92642663,18-24_male
3.779211348,3.760413862,3.642903949,3.278201406,3.959682394,3.796120952,3.659033947,3.525974063,3.608059228,3.544964716,35-49_female
4.803576012,4.8693027,4.679946051,4.105749399,5.184619218,5.033682707,4.947099867,4.645816385,4.740820785,4.756489167,25-34_male
3.000540852,3.08337576,3.165061486,2.600734567,3.086138424,2.918508929,2.917205358,2.997921026,3.003374431,2.899917978,50-64_female
5.282349174,5.157088145,5.209397449,4.908748398,5.217065966,5.163442349,5.063301351,5.190295457,5.194441375,5.376473095,18-24_male
4.775425603,4.741605053,4.524519793,4.10012906,4.738642003,4.715106047,4.664395974,4.517783555,4.687764613,4.993561196,25-34_female
4.254837225,4.283040548,4.366187833,3.61161281,4.522030782,4.328121712,4.33615434,4.008421637,4.215131116,3.896167936,25-34_male
4.479717014,4.239995193,4.059322443,3.785575967,4.086188171,4.284474662,4.20784466,4.131873651,4.22472667,4.419355777,35-49_male
4.72114543,4.586228158,4.303487124,3.99055354,4.491502688,4.554652646,4.481342151,4.449637123,4.708302911,4.698352097,18-24_male
5.140918367,5.316947738,5.158813607,4.637211853,5.225068796,5.260184375,5.210224528,5.16417138,5.526976191,5.574299435,35-49_male
3.706911448,3.566832632,3.474059373,3.245873144,3.831725297,3.737626384,3.672467168,3.212169074,3.233660398,3.224413492,25-34_male
4.072962164,3.995298539,3.866394354,3.893929197,4.105304175,4.063608244,3.861646292,3.648480221,3.78212526,3.892066344,18-24_female
4.466767874,4.302949704,4.14225467,4.01580264,4.153673681,4.359598671,4.135535708,4.066676058,4.269486654,4.635888602,35-49_male
3.633310651,3.800142566,3.929678134,3.198343665,3.775211811,3.61019339,3.651551624,3.593091423,3.498057379,3.405297067,35-49_female
3.35543989,3.498696016,3.32037383,3.289849663,3.451604901,3.266287891,3.212146773,3.269490943,3.084313377,2.816796531,50-64_female
4.123175397,4.089950983,4.149255992,3.732876266,4.11267575,4.050669654,4.004522554,3.983698114,3.978421225,4.18301147,50-64_female
5.499223314,5.596353342,5.500792198,5.024126471,5.803868035,5.716481926,5.59458561,5.502974969,5.588652032,5.449633353,50-64_female
4.863367629,5.125947214,4.93582749,4.431859658,5.238180586,5.182227023,5.090266684,4.918759709,5.025355543,4.866187919,25-34_female
3.983964599,3.888980437,3.887673773,3.866822568,3.917012014,3.77968159,3.761090307,3.942452439,4.08505698,3.993338476,18-24_female
4.133674072,4.198875477,4.148844197,3.660004746,4.260925156,4.071246054,3.941577904,3.942304159,3.918364336,3.932678534,35-49_female
4.90149628,5.026255528,4.87024983,4.412594351,4.817433148,4.766078639,4.845634698,4.778221599,5.235197493,5.327891643,50-64_male
3.85747658,3.931617629,4.059148594,3.417874007,4.093171544,3.843250526,3.899367647,3.79664245,3.669607824,3.220803845,35-49_female
4.807461394,4.760251856,4.605104974,4.477112109,4.778758567,4.725444307,4.739174452,4.77732694,4.96267939,5.229402767,18-24_female
4.495811536,4.586352386,4.504664774,3.920458746,4.536628004,4.544955069,4.410276546,4.380310244,4.599248337,4.340892746,35-49_female
2.986231707,2.760052129,2.676711696,2.395061921,2.587358722,2.54977147,2.465172537,2.780050155,2.536771926,2.698055043,35-49_female
3.806169338,3.813005806,3.639352182,3.154887966,3.819752542,3.76259902,3.703351739,3.496894639,3.630496208,3.596042267,18-24_female
6.434501118,6.357776475,6.359600974,5.87035845,6.537180223,6.471311647,6.4537609,6.309481431,6.732448295,6.65233628,50-64_female
4.030587974,3.936438484,3.837623409,3.780037791,3.913979618,3.858494849,3.844756772,3.948312772,4.317646456,4.498484566,18-24_female
5.736934599,5.631353831,5.530596159,5.017573726,5.642442478,5.614555509,5.508864875,5.434822536,5.410374462,5.666062354,25-34_male
4.745721191,4.694333675,4.776028654,4.453837088,4.866758828,4.647158018,4.6492887,4.523990716,4.345521981,4.075612795,25-34_male
4.08595537,4.072188667,3.945747058,3.486037868,4.202347129,4.068107679,3.965259834,3.863937941,3.734136553,3.687001142,18-24_male
5.109106887,5.166381875,5.146737112,4.853930074,5.292103906,5.156752831,5.171827104,5.102421334,5.400654825,5.420413457,18-24_female
5.135353271,5.141755488,4.925071658,4.844051164,5.219866391,5.113130434,5.003276456,4.901394108,5.218741177,5.271420442,25-34_male
4.772292485,4.688124211,4.755632912,4.60116101,5.19406751,4.917773234,4.772780883,4.552504283,4.415425113,4.007756581,25-34_female
4.468859894,4.442382226,4.409700646,4.152473396,4.317253733,4.34100791,4.296604484,4.504243008,4.839903958,4.999844153,25-34_male
3.783796243,3.873888163,3.716771367,3.212023315,3.80275822,3.86127414,3.640733779,3.57311576,3.531880409,3.842646908,50-64_female
4.571271173,4.502665157,4.41306083,4.19032428,4.293372813,4.340041433,4.343228909,4.460766571,4.547680823,4.993285796,25-34_male
4.373707729,4.387914791,4.167346987,3.679799628,4.499434259,4.5647053,4.39462277,4.085824278,4.128015665,4.015528307,18-24_male
2.885722299,3.010654127,3.057176534,2.576792377,2.925886697,3.054192223,2.840531796,2.681067683,2.591282316,2.757905072,50-64_male
4.38881715,4.366875906,4.226905855,3.674364606,4.413645114,4.391596828,4.194493224,4.20638437,4.051033108,3.984917523,50-64_male
5.235038986,5.313210054,5.308198485,4.692295844,5.460245917,5.44772515,5.31813806,5.112419939,5.253154633,5.230651302,35-49_male
5.106790217,5.170950662,4.913539701,4.49974494,5.318167112,5.270470402,5.170543358,5.031277343,5.347096722,5.180354825,50-64_female
5.087306892,5.161713066,5.024776293,4.710993154,5.318384308,5.070118648,5.147549589,5.129346749,5.394533643,5.38652555,25-34_male
5.485357791,5.418824951,5.409987827,5.259735942,5.53309778,5.470065691,5.438060866,5.462555038,5.846996754,5.904142118,25-34_male
4.27895907,4.04056356,4.020371724,3.667283636,4.321867323,4.102476677,4.087548606,4.100202276,3.922612904,3.658955867,35-49_female
3.751903034,3.756532593,3.621490667,3.359717249,3.785738741,3.647657937,3.535223972,3.428820251,3.285118442,3.324511266,35-49_male
3.905727236,3.83223221,3.856284149,3.30511204,4.189464344,3.758825266,3.854996253,3.769818231,3.78024985,3.495053833,35-49_male
4.117401451,4.105297969,4.044861628,3.759112245,4.218267595,4.02368809,4.058285097,4.047035397,4.325948408,4.483133499,18-24_male
4.393238196,4.326610046,4.250414319,3.783813984,4.404444551,4.274608234,4.238614471,4.176482477,4.185393147,4.175525944,35-49_male
6.590478852,6.563567142,6.48776507,6.294935982,6.602341277,6.569168854,6.530981996,6.480349813,6.668429121,6.678603126,50-64_male
3.515445887,3.357335508,3.338454029,2.99965656,3.431172803,3.305973049,3.156969805,3.255986744,3.162691296,3.079451349,35-49_female
3.867816289,3.748964347,3.791691659,3.334435952,4.012962132,3.800647138,3.723732064,3.481622226,3.47164025,3.528376308,18-24_male
4.203614631,4.221338095,4.212457513,3.91763231,4.561653668,4.488564044,4.411456265,4.178733692,4.095446855,3.538593917,35-49_female
2.902589797,2.684098883,2.689408331,2.476830134,2.704742475,2.621778311,2.560831232,2.731696959,2.549752207,2.344686187,25-34_male
3.375047233,3.189906004,3.025740313,2.744456301,2.843382014,2.755244663,2.889603136,3.157713608,2.988859149,2.910857549,25-34_female
3.814791263,3.759387997,3.642727328,3.26139865,3.637774061,3.67328855,3.65899162,3.683387567,3.896510464,4.117540554,18-24_male
3.617054354,3.563014465,3.590502324,3.037311039,3.723612125,3.557176087,3.438194743,3.449562693,3.333304823,3.369691371,18-24_female
5.897620784,5.850765812,5.760751144,5.220112606,5.905904003,5.864703436,5.855337789,5.675820517,5.85325767,5.929670563,50-64_female
4.418725659,4.163189941,4.050595583,3.806019284,4.090104372,3.913503943,4.133661815,4.166554628,4.461060402,4.654561876,50-64_male
3.964706432,3.969555153,3.930723577,3.682509832,4.102047174,3.808402735,3.794917411,3.637861911,3.665154665,3.453338119,25-34_female
4.055156085,3.888565732,4.012722023,3.822521599,3.941222354,3.887309699,3.818830473,4.060231876,4.248668908,4.150682637,25-34_male
5.012063075,4.973547389,4.913837858,4.700017703,4.994846596,4.935414329,4.937053576,4.962726037,5.301809374,5.385047496,18-24_male
3.868523494,3.959916748,3.608123299,3.327900682,3.774520865,3.833427427,3.783044295,3.485614265,3.866718819,4.078312829,35-49_female
4.606597387,4.374153374,4.247060062,3.821368909,4.344551778,4.152973966,4.240239547,4.428953475,4.495731935,4.480302755,25-34_male
4.188719765,4.133932888,4.059543752,3.789427678,4.097908231,4.296617448,4.087419846,4.022008325,4.185907913,4.324888384,18-24_male
6.58145952,6.555754342,6.446605079,6.072452,6.477857309,6.522814372,6.469429389,6.433329661,6.505960295,6.534294071,25-34_male
3.904667019,4.01750643,3.814015862,3.42257737,4.020320094,4.028179636,3.967667149,3.651676038,3.875967855,3.97870797,50-64_female
4.181649511,4.066002363,4.054025009,3.60742237,4.215160045,4.030671481,3.999915625,3.979472002,3.857938956,3.629338171,35-49_male
5.173071604,5.197764533,4.918390872,4.598346514,5.08352472,5.167292127,5.013420324,4.969905951,5.341361175,5.206003205,25-34_female
3.483113549,3.761819598,3.819821083,3.269629863,3.489434349,3.77199009,3.490832686,3.440393934,3.247351593,3.400700835,50-64_male
3.104931916,3.008202751,2.90556672,2.70723956,3.39492115,2.998900416,2.972660889,2.937784123,2.854189618,2.922565844,25-34_female
6.28852975,6.253365483,6.042542071,5.704237216,6.205323499,6.135800285,6.169527897,6.115801928,6.387522605,6.300699853,25-34_male
5.035014851,5.000091714,4.890029057,4.243618451,4.974537731,5.016946053,4.955116062,4.935404071,4.963479828,5.345207366,35-49_male
4.784245329,4.866299593,4.919787906,4.352010773,4.948298776,4.775826531,4.740461522,4.802706731,4.796898318,4.561123212,25-34_female
3.448279081,3.334788328,3.245186145,2.883867582,3.330184911,3.262566918,3.14498517,3.159974434,2.855010017,2.709430088,25-34_female
4.597495774,4.758936464,4.659852055,4.299210954,4.715820578,4.638178461,4.602082852,4.49521257,4.512794133,4.239088068,35-49_female
5.434558758,5.415016859,5.224555428,4.944992499,5.390192211,5.360395491,5.30544133,5.122777252,5.339737751,5.419899666,35-49_male
3.011233918,2.758428583,2.615139242,2.440804311,2.681659934,2.425549336,2.533958954,2.722469969,2.57940002,2.651609682,18-24_female
4.702438422,4.653078491,4.878069276,4.528130708,5.187949057,5.004484872,4.912218618,4.549494224,4.518165755,3.810652547,35-49_male
4.433338508,4.298605588,4.165045095,4.099294246,4.417479907,4.417447786,4.252641775,3.981782902,4.077528591,3.992328228,35-49_female
3.302992642,3.302199736,3.557296693,3.121290532,3.447588558,3.489749467,3.322708158,3.01082925,2.814524699,2.489215447,50-64_female
3.525257539,3.273515194,3.345504405,2.951297937,3.581904468,3.310759259,3.339173687,3.181385163,3.109761172,2.912555295,25-34_male
4.405337778,4.571620925,4.467533687,4.04214011,4.65364059,4.462591709,4.524256088,4.307987163,4.282315505,4.16451769,18-24_female
5.59571933,5.439748246,5.375016209,5.223069206,5.531868816,5.44197421,5.46201489,5.477046328,5.821163376,5.845233682,18-24_female
4.227671272,4.265326897,4.104633007,3.787936409,4.185901118,4.196569458,4.088427665,4.046729144,4.030860152,4.43952728,18-24_female
3.042170746,3.123716048,2.97399353,2.626330388,3.142453897,3.06646423,2.877742279,3.015718607,2.782686683,2.826653329,35-49_male
3.230890536,3.178109943,3.154536033,2.784033415,3.134749837,3.077331885,3.079209348,3.149928637,3.335466349,3.512649951,18-24_male
2.447302099,2.394413898,2.558692537,2.178176999,2.47957849,2.327157108,2.316955662,2.381674456,2.244592613,1.919625786,35-49_female
3.037234065,3.036174619,3.198128802,2.680227446,2.951931331,2.862401064,2.986122259,3.021410535,3.111929469,2.981898544,25-34_male
4.04514882,3.995008654,3.980879967,3.383756249,4.088269238,3.962351172,3.907144149,3.876110404,3.877459259,3.711380665,50-64_female
4.218934971,4.174823133,4.160563859,3.50774374,4.365513251,4.01784215,4.040596901,4.178422899,3.946754925,3.757266245,25-34_female
4.608144613,4.624482455,4.568606445,4.407478051,5.050240209,4.917621456,4.698804179,4.382995109,4.25688876,3.943249752,35-49_female
4.232656382,4.144381395,4.004561548,3.839721767,3.92607552,4.042585478,3.945477183,3.9306374,4.432205906,4.649810963,25-34_male
3.439929767,3.389567472,3.379788714,3.075433609,3.577246113,3.278872356,3.216547358,3.294178293,3.064827889,2.815882744,25-34_male
5.121127987,5.037666347,5.187290088,4.854717808,5.604372285,5.299092885,5.235528958,4.918579037,4.79928242,4.429100434,50-64_female
4.000618283,3.840242852,3.830961521,3.762747954,3.853112151,3.674077763,3.819431336,3.877182154,4.123784366,4.251868339,18-24_female
4.215013787,4.166798899,4.146638082,3.762056232,4.056035381,4.071848162,4.081653723,4.207723389,4.591839375,4.797131863,18-24_male
4.102622592,4.120258092,4.118329695,3.752854916,4.442117529,4.300833428,4.040179571,3.992795125,3.911722427,3.217825185,25-34_female
3.213117139,3.309891299,3.272416567,2.740691493,3.249352898,3.154483401,3.098408081,3.324869162,3.191180447,2.998818975,35-49_female
4.333470227,4.198939448,4.115414523,4.117367365,4.171505915,4.097385264,4.0929703,4.215126933,4.353769278,4.541168702,18-24_female
5.529030592,5.580609299,5.46851292,4.933970117,5.498679921,5.395024686,5.482355147,5.456183648,5.81001592,5.847671632,35-49_male
4.541522051,4.416707458,4.22041797,4.219259984,4.439236888,4.085311717,4.113882887,4.350286601,4.198068338,3.979680096,35-49_male
5.669052285,5.609688642,5.514281867,5.176620337,5.342409753,5.451093088,5.482659515,5.379042469,5.59844131,5.543908396,18-24_female
3.955712558,3.871484317,3.764039726,3.271371696,3.896876485,3.737246441,3.690993487,3.878093399,3.739673472,3.805095826,18-24_male
4.475765088,4.608562666,4.609509153,3.993236069,4.670545942,4.643933676,4.554095404,4.412408188,4.661855809,4.457115116,50-64_male
4.904891751,4.650748419,4.652530111,4.531909878,4.764151981,4.64386736,4.591226883,4.604552322,4.47574188,4.002505726,18-24_male
3.306140297,3.154928098,3.013732056,2.700871715,3.028851804,2.857522297,2.899675961,3.244781852,3.204179895,3.415800592,25-34_male
4.990407775,4.906443568,4.720893835,4.563155066,4.709107084,4.637025805,4.671447171,4.807572396,4.698487196,4.884715128,50-64_male
5.524521191,5.446392612,5.357436537,4.771490605,5.609641756,5.593025939,5.527672966,5.509078096,5.774479039,5.52267097,35-49_female
3.69714902,3.810667609,3.896389077,3.394415779,3.763408502,3.638578324,3.580942136,3.747046486,3.725107531,3.789503484,25-34_male
5.614778255,5.62974576,5.65463889,5.146367358,5.93383783,5.742051775,5.738646147,5.381931418,5.58462501,5.252706136,35-49_male
5.213742243,5.165510675,5.023264171,4.807160751,5.296121921,5.115303003,5.05409959,5.179029525,5.229404915,4.945319887,50-64_female
6.976282681,6.937412451,6.871322853,6.514561408,6.923024385,6.94691891,6.845057065,6.814025636,6.975216391,6.945120685,25-34_female
4.113843147,4.234264594,4.360873964,3.878503768,4.032495554,4.125064654,4.215474762,4.131422674,4.348132844,4.6107217,25-34_male
5.16565785,5.079788857,5.178263536,5.050632606,5.671645802,5.436191525,5.347347258,5.033062806,4.965388675,4.283924951,50-64_female
5.345202729,5.507534575,5.354355647,4.573899336,5.655542767,5.593457685,5.531059954,5.479743119,5.599911578,5.87962205,25-34_female
5.306946814,5.242530521,5.208331854,4.883060119,5.727389391,5.645426245,5.488520063,5.013596193,5.088476044,4.624896793,35-49_female
4.514576415,4.560696273,4.442172699,4.02886593,4.801096121,4.724919649,4.436897804,4.3366805,4.289598585,4.292311706,50-64_male
4.909491327,4.887998279,4.850943001,4.574557389,5.37582356,5.107772676,5.058103856,4.74901997,4.855301185,4.309364931,50-64_female
3.89952648,3.94813234,3.822517862,3.727199828,3.781143729,3.797312161,3.683682898,3.816314775,3.969156902,4.161302303,18-24_female
4.199857986,4.249040103,4.040294955,3.706029264,4.433277019,4.398656863,4.110226148,4.123688524,3.985398203,3.945836082,50-64_female
3.451492865,3.460101829,3.450524248,3.254006994,3.30715146,3.38550742,3.379033099,3.41451899,3.48150189,3.720727457,50-64_male
6.194947405,6.132810147,6.095530902,5.615694393,6.149619781,6.132941961,6.079732662,6.058940032,6.470341529,6.285477776,25-34_male
3.242542827,3.068592042,3.007385207,2.682660759,3.020369868,2.943646808,2.844558095,2.991575364,2.978424265,3.008084442,35-49_male
4.167647013,4.204319927,4.094617827,3.784039458,3.728689222,4.055678889,4.007928092,4.017972786,4.017855377,4.706473608,25-34_female
4.392506575,4.272843182,4.179402626,3.863391445,4.346913934,4.395804651,4.191269058,4.225178542,4.451386607,4.489589242,18-24_male
4.995670492,4.917717689,4.888872851,4.950985413,5.454305713,5.229276871,5.105538294,4.79583181,4.731772675,4.201338094,50-64_female
3.733574936,3.731947923,3.791821762,3.484374977,3.947603141,3.701241722,3.60392388,3.621753914,3.735976037,3.454055217,25-34_male
4.589999461,4.5143817,4.608510459,4.26120526,5.00309413,4.837614433,4.651401497,4.202722602,4.342347524,3.782963134,18-24_female
4.597860402,4.591725308,4.452468567,4.039966907,4.543288416,4.437038043,4.334935135,4.492862879,4.61590854,4.463539406,25-34_male
3.254412022,3.200773176,3.03535395,2.682373243,3.32064166,3.099892961,3.026152676,3.008213042,2.955540568,2.918720143,35-49_female
4.961512551,4.800772034,4.778666149,4.259845393,4.879036492,4.698260826,4.764480504,4.579393917,4.731459649,4.696968146,50-64_female
3.418368261,3.719486115,3.856160827,3.125819371,3.605592418,3.707755232,3.613781106,3.448633866,3.480829713,3.328917754,50-64_female
4.884224923,4.807883105,4.791589081,4.312948563,4.767111633,4.751404362,4.719930854,4.843063959,4.999670816,5.057363053,50-64_male
4.231759727,4.068329829,3.844792708,3.4811006,4.127265492,4.243343949,4.038052083,3.778027769,3.927345891,4.089324346,25-34_female
3.655868937,3.62294034,3.581639712,3.149048814,3.819731573,3.694034235,3.517090043,3.325614402,3.29782119,3.073519274,35-49_female
4.069689903,4.031053,3.962665296,3.560289885,3.960781926,3.917746864,3.918233301,4.064402509,4.210261065,4.300311804,18-24_male
5.178341653,5.017522461,4.78902665,4.581576373,5.185213015,5.032465128,4.944571781,5.007897718,5.180122826,5.23364937,25-34_male
4.940236417,4.926608481,4.875513315,4.320997047,4.966898999,4.947459134,4.952302635,4.648715885,4.746954322,4.789335142,35-49_male
4.357780793,4.073964268,4.239962874,3.790777853,3.894520359,3.85667206,3.813633225,4.01605427,3.895673988,3.536235487,25-34_male
4.461039258,4.411304801,4.408531351,4.049842111,4.192635347,4.196116078,4.190865157,4.430839493,4.437258071,4.731300943,18-24_male
3.528795057,3.565371345,3.451330765,2.926296761,3.699269598,3.423916424,3.406073358,3.444312663,3.465653631,3.420571318,18-24_female
6.1266528,6.11174407,6.125178452,5.449573353,6.30086031,6.310061301,6.185795426,5.880947747,5.99362615,5.771822647,18-24_female
5.528383196,5.534818147,5.616931048,5.023830571,5.679375411,5.490490597,5.472254553,5.467442189,5.753864831,5.022051804,35-49_female
6.190969971,6.345579647,6.207479934,5.914132189,6.535609188,6.297387308,6.348975606,6.064468253,6.229341736,5.934929055,35-49_female
4.37912887,4.398754039,4.167097945,3.671924293,4.520613412,4.59007411,4.315239047,4.149372589,4.101426301,4.148977252,35-49_male
5.636451793,5.599498221,5.547997063,4.994648432,5.651519493,5.608974913,5.493126371,5.460986176,5.627293897,5.456339849,35-49_male
4.809453664,4.521881471,4.46224179,4.472706332,4.684493443,4.731998259,4.601324702,4.514212514,4.788970602,4.953017186,25-34_male
6.92883886,6.904734066,6.834241717,6.693484074,6.957380813,6.90897775,6.893689764,6.869971144,7.128654198,7.162369025,50-64_female
2.940649662,2.682031059,2.598580098,2.23111794,2.725547806,2.635552803,2.577937096,2.61120026,2.637283732,2.488148373,25-34_male
6.215162433,6.292871008,6.04230839,5.903221759,6.243386718,6.250312137,6.058036475,5.985820179,6.273084952,6.039864293,35-49_female
3.971310146,4.034471199,3.914217469,3.439671659,4.053172173,3.921944821,3.957287261,3.887367412,4.019563676,4.220117737,18-24_male
4.227854986,4.328564519,4.374727832,3.635321009,4.464600635,4.28685064,4.271041721,4.054671523,3.938041208,3.677239258,35-49_male
3.107134273,3.164585127,3.029963168,2.529332742,3.323691508,2.975194646,2.939153767,3.007120233,3.069380678,3.004089124,25-34_female
4.646195471,4.704099367,4.574548929,4.348178187,4.899716141,4.609208297,4.589867584,4.445154229,4.552953945,4.438028095,35-49_female
5.745616463,5.729389117,5.584470828,5.106012425,5.676763634,5.617895826,5.54485014,5.582467076,5.976168379,5.946568619,25-34_female
4.977839671,5.018297321,4.956916252,4.79798363,5.355637853,5.286889309,5.073477031,4.764086171,4.726546459,4.372366827,35-49_female
5.312454116,5.479272298,5.502953655,5.040263674,5.603114855,5.620588127,5.574364182,5.406425984,5.268657407,5.516781539,25-34_male
3.453131489,3.284291669,3.175201838,2.777953889,3.498537203,3.189833503,3.239914291,3.201829752,3.118152556,3.000804686,25-34_female
3.237683392,3.156743678,3.081513343,2.62503015,3.197189082,3.06676199,2.919632024,3.109157677,2.838877078,2.714435489,25-34_male
5.501558168,5.283086019,5.271841767,4.977706513,5.610885541,5.368513257,5.326620198,5.242004522,5.373791267,5.25477001,35-49_male
5.025217516,4.885942429,4.78872185,4.571426093,4.838103339,4.795063516,4.780398474,4.823941599,4.802746534,4.91806965,35-49_female
5.069563113,4.945345672,4.889299308,4.635482895,4.93735044,4.657131632,4.76771372,4.84519201,4.849134033,4.738568175,25-34_female
4.349611153,4.157075891,4.070738278,3.673722578,4.285446001,4.272618988,4.014862572,3.815714287,3.815456635,3.687386337,35-49_female
3.006282473,3.198643217,3.249081775,2.781002661,2.964578118,3.166782302,3.084945918,2.958253786,2.872473222,2.660965362,50-64_female
4.584215107,4.683760255,4.605651182,4.401295241,5.049387306,4.88690706,4.783276804,4.427526672,4.421542875,3.835905422,50-64_male
4.310248131,4.273403754,4.071763948,3.761833559,4.466377917,4.313496553,4.207216702,4.164725955,4.075934371,4.093444464,50-64_female
4.306813706,4.41426404,4.200936368,3.685610954,4.299664816,4.314920814,4.305545492,4.220327048,4.377843951,4.542072593,50-64_male
8.223976145,8.09627605,8.053806545,7.256454418,8.159689169,8.162422344,8.068253012,7.89332389,8.136986736,8.060900448,25-34_male
3.845831841,3.77546346,3.741865934,3.40880328,3.928056454,4.065088158,3.901597161,3.669942238,3.667702246,3.746355037,35-49_male
3.592482999,3.524660741,3.593862349,3.200882881,3.303294217,3.397444231,3.411237964,3.543200623,3.704190718,3.975800643,18-24_male
3.384825533,3.104153286,3.044547194,2.676002031,3.218062892,3.027050612,2.923090743,3.092651511,2.918344433,2.848644249,50-64_female
5.625868835,5.633151284,5.642975629,4.955443059,5.877156292,5.749060742,5.632008349,5.25675442,5.337678711,5.151561999,50-64_male
4.767341235,4.477603421,4.640653318,4.299093799,5.08979488,4.74429304,4.741739882,4.241528304,4.186228459,3.647832812,35-49_female
7.119810834,7.135876271,7.10970041,6.856493085,7.159002373,7.115359275,7.074499789,7.006894472,7.192335017,7.139352416,25-34_male
3.671089307,3.531306096,3.517861111,3.263775506,3.729870003,3.544182363,3.596660696,3.566678427,3.501882237,3.604897469,18-24_female
4.798997752,4.759651705,4.567756885,4.465531443,4.606128997,4.506857529,4.581952353,4.376242789,4.554229229,4.70013055,25-34_female
4.968760695,4.941430337,4.983377385,4.546292252,5.032755238,4.969964621,4.891884533,4.977623367,5.211300759,5.080054548,18-24_female
5.553595332,5.604526706,5.598349697,4.947560301,5.668935538,5.777253863,5.665855847,5.479261301,5.555694131,5.874587344,25-34_female
4.160492475,4.229431349,4.067104272,3.830371453,4.152731651,3.984696376,3.934727102,4.084122652,4.301587546,4.290322919,18-24_female
5.124585911,5.223054149,5.321477818,4.558817208,5.500994236,5.424657613,5.344470425,5.200250596,5.329039723,5.425755958,25-34_female
6.177523112,6.108412732,6.091315968,5.549440069,6.258854743,6.19447519,6.06570994,6.011927018,6.175223652,6.280313489,35-49_male
4.776907274,4.6010556,4.838070125,4.555308405,5.355164517,4.990709227,5.038527987,4.488083049,4.580764683,3.757473463,35-49_female
3.824370438,3.924141332,3.765319076,3.486806649,3.899962681,3.878528702,3.763858422,3.792766966,3.914138279,3.915841865,50-64_female
3.467834165,3.39426193,3.312692684,2.868594455,3.533151004,3.271687647,3.276436762,3.270282551,3.143378279,3.155110626,18-24_male
5.101470467,4.995111968,4.941833353,4.893145739,5.540513175,5.357140918,5.134656319,4.810120467,4.723276714,4.20059774,35-49_female
4.428790987,4.511144037,4.395176275,3.878158705,4.697167115,4.423609684,4.38841859,4.345602445,4.323250298,4.026568439,25-34_male
3.933907636,3.911428857,3.889895342,3.533490136,4.137823186,4.083875323,3.887523586,3.854100295,3.931040005,3.904927506,18-24_female
5.989591473,6.073719752,5.916966089,5.335189035,6.085250362,6.016381877,6.050494482,5.905821375,6.495648871,6.393920018,25-34_male
5.971435833,5.8932327,5.870803247,5.470748164,5.807036261,5.798863005,5.844294286,5.863791834,6.237977528,6.442572472,25-34_female
5.758600769,5.684075956,5.586575627,5.372351356,5.612776119,5.59020372,5.564400768,5.650608103,5.943032514,6.212469504,18-24_female
